course_code,course_name,course_link,page_number
N/A,ECO 316 - Case Studies in International Development,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2929,6
N/A,ECO 321 - Understanding Contemporary Capitalism,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2930,6
N/A,ECO 323 - U.S. Labor and Employment Relations,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2931,6
N/A,ECO 326 - Environmental Economics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2932,6
N/A,ECO 327 - Natural Resource Economics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2933,6
N/A,ECO 333 - Economics and Happiness,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2934,6
N/A,ECO 335 - The Political Economy of Food,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2935,6
N/A,ECO 340 - History of Economic Thought,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2936,6
N/A,ECO 370 - International Economics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2937,6
N/A,ECO 399 - Special Topics in Economics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2938,6
N/A,ECO 400 - Capstone in Economics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2939,6
N/A,ECO 450 - Readings in Economics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2940,6
N/A,ECO 490 - Independent Readings and Research in Economics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2941,6
N/A,EDU 100 - Exploring Teaching as a Profession,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2951,6
N/A,EDU 222 - Foundations of Language and Literacy Development,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2959,6
N/A,EDU 225 - Multicultural Child and Adolescent Development,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5594,6
N/A,EDU 230 - Teaching Through the Arts,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2960,6
N/A,EDU 300 - Educational Media and Technology,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2962,6
N/A,EDU 305 - Foundations of Cultural and Linguistic Diversity,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2965,6
N/A,EDU 310 - Education and Democracy,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2967,6
N/A,EDU 323 - Independent Study in Teacher Education,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2975,6
N/A,EDU 336 - Children’s Literature,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2979,6
N/A,EDU 401 - Secondary Science Methods for All Students Including Those of Diverse Abilities and Backgrounds,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2984,6
N/A,EDU 402 - Secondary English Methods,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2985,6
N/A,EDU 403 - World Language Methods for all Learners Including Those of Diverse Abilities and Backgrounds,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5640,6
N/A,EDU 404 - Secondary Social Studies Methods for All Students Including Those of Diverse Abilities and Backgrounds,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2986,6
N/A,EDU 405 - Elementary and Middle School Mathematics Methods for All Students Including Those of Diverse Abilities and Backgrounds,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2987,6
N/A,EDU 410 - Creating Positive Learning Environments,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5595,6
N/A,EDU 414 - Improving Teaching in the Content Areas through Literacy for All Students Including Those with Diverse Abilities and Backgrounds,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2988,6
N/A,EDU 442 - Professional Seminar in Teaching,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2992,6
N/A,EDU 445 - Internship in General Education,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2993,6
N/A,EDU 451 - Elementary Social Studies Methods for All Students Including Those of Diverse Abilities and Backgrounds,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2994,6
N/A,EDU 452 - Teaching Elementary Science to All Students Including Those of Diverse Abilities and Backgrounds,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2995,6
N/A,EDU 454 - Secondary Mathematics Methods for All Students Including Those of Diverse Abilities and Backgrounds,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5641,6
N/A,"EDU 465 - Teaching Reading for All Students in Grades K-8, Including Those with Diverse Abilities and Backgrounds",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2996,6
N/A,EDU 466 - Teaching Writing for All Students Including Those with Diverse Abilities and Backgrounds.,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2997,6
N/A,ELE 172 - Digital Logic,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3001,6
N/A,ELE 179 - Digital Logic Laboratory,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3002,6
N/A,ELE 216 - Circuits I: Steady-State Analysis,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3011,6
N/A,ELE 217 - Circuits II: System Dynamics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3012,6
N/A,ELE 219 - Circuits Laboratory,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3013,6
N/A,ELE 262 - Physical Electronics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3019,6
N/A,ELE 271 - Microprocessor Systems,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3021,6
N/A,ELE 314 - Signals and Systems,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3024,6
N/A,ELE 323 - Electromechanical Energy Conversion,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3026,6
N/A,ELE 327 - Energy and Power Systems,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3028,6
N/A,ELE 342 - Electronics I: Devices and Circuits,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3032,6
N/A,ELE 343 - Electronics II: Electronic Design,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3033,6
N/A,ELE 351 - Electromagnetic Fields,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3034,6
N/A,ELE 367 - Optoelectronics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3040,6
N/A,ELE 444 - Analog Integrated Circuits and Design,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3051,6
N/A,ELE 471 - Real-Time and Embedded Systems,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5654,6
N/A,ELE 483 - Communications Engineering,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3054,6
N/A,ELE 486 - Digital Signal Processing,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3055,6
N/A,ELE 487 - Digital Image Processing,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3056,6
N/A,ELE 489 - Analog and Digital Signals Laboratory,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3057,6
N/A,ENG 100 - College Writing,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3060,6
N/A,ENG 101 - Independent Writing,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3062,6
N/A,ENG 102 - Academic Writing,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5576,6
N/A,ENG 103 - A Modular Approach to the Writing Process,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3063,6
N/A,ENG 140 - Reading Literature,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3064,6
N/A,ENG 145 - Topics in Literature,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3065,6
N/A,ENG 201 - Creative Writing,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3067,6
N/A,ENG 202 - Memoir and Autobiography,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3068,6
N/A,ENG 204 - Professional Writing,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3069,6
N/A,ENG 205 - Sentence Style,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3070,6
N/A,ENG 220 - World Masterpieces I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3071,6
N/A,ENG 244 - Introduction to Cultural Studies,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3072,6
N/A,ENG 245 - Introduction to Literary Studies,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3073,6
N/A,ENG 262 - Poetry,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3074,6
N/A,ENG 263 - Fiction,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3075,6
N/A,ENG 264 - Performance Genres,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3076,6
N/A,ENG 300 - Fiction Writing,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3077,6
N/A,ENG 301 - Poetry Writing,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3079,6
N/A,ENG 302 - Fiction Workshop,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3080,6
N/A,ENG 303 - Poetry Workshop,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3081,6
N/A,ENG 304 - Advanced Memoir,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3082,6
N/A,"ENG 305 - Rhetoric, Syntax, and Style",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3083,6
N/A,ENG 306 - Writing the Novel,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3084,7
N/A,ENG 307 - Topics in Professional Writing,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3085,7
N/A,ENG 309 - Newswriting,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3086,7
N/A,ENG 310 - Topics in Journalism,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3087,7
N/A,ENG 315 - Ancient Literature,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3088,7
N/A,ENG 318 - Autobiography,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3089,7
N/A,ENG 319 - Studies in Genre and Form,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3090,7
N/A,ENG 320 - Continental Literature,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3091,7
N/A,ENG 321 - Modernisms,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3092,7
N/A,ENG 322 - Modern Autobiography,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3093,7
N/A,ENG 324 - Studies in Canadian Literature and Culture,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3094,7
N/A,ENG 325 - Epic and Romance,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3095,7
N/A,ENG 326 - Studies in International Literature Since 1900,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3096,7
N/A,ENG 328 - Modern Novel: Themes and Methods,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3097,7
N/A,ENG 330 - History of the English Language,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3098,7
N/A,ENG 334 - Topics in Literacy Studies,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3099,7
N/A,ENG 337 - Studies in Rhetoric,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3100,7
N/A,ENG 338 - Studies in Language,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3101,7
N/A,ENG 340 - History of Literary Criticism and Theory,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3102,7
N/A,ENG 341 - Contemporary Critical Theories,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3103,7
N/A,ENG 342 - Topics in Contemporary Theory,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3104,7
N/A,ENG 344 - Sex/Gender and Sexuality,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3105,7
N/A,ENG 345 - Racial Formations,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3106,7
N/A,"ENG 346 - Language, Literature and the Politics of Identity in Contemporary Ireland",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3107,7
N/A,ENG 347 - Topics in Cultural Studies,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3108,7
N/A,ENG 348 - Topics in Interdisciplinary Studies,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3109,7
N/A,ENG 350 - Medieval English Literature,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3110,7
N/A,ENG 351 - Chaucer and the Medieval World,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3111,7
N/A,ENG 352 - Medieval Drama,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3112,7
N/A,ENG 353 - Medieval Women Writers,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3113,7
N/A,ENG 354 - Studies in Medieval Literature and Culture,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3114,7
N/A,ENG 355 - English Renaissance Literature and Culture,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3115,7
N/A,ENG 357 - Elizabethan and Jacobean Drama,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3116,7
N/A,ENG 360 - Shakespeare,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3117,7
N/A,ENG 361 - Shakespeare,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3118,7
N/A,ENG 362 - Studies in Shakespeare,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3119,7
N/A,ENG 363 - Studies in the Renaissance,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3120,7
N/A,ENG 365 - Restoration and Eighteenth-Century Literature and Culture,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3121,7
N/A,ENG 366 - Studies in the Restoration and Eighteenth Century,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3122,7
N/A,ENG 367 - Literature and Culture of the Early Republic,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3123,7
N/A,ENG 368 - Studies in Eighteenth-Century American Literature and Culture,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3124,7
N/A,ENG 369 - Emergence of the Novel,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3125,7
N/A,"ENG 370 - Literature of Discovery, Exploration, and Colonialism",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3126,7
N/A,ENG 371 - Romantic Writing,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3127,7
N/A,ENG 373 - Studies in Romantic Literature and Culture,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3128,7
N/A,ENG 375 - Nineteenth-Century British Novel,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3129,7
N/A,ENG 376 - Victorian Literature and Culture,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3130,7
N/A,ENG 377 - Studies in Nineteenth-Century British Literature and Culture,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3131,7
N/A,ENG 378 - The Novel of Self Development,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3132,7
N/A,ENG 379 - Earlier Women Writers,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3133,7
N/A,ENG 380 - Early Nineteenth-Century American Literature and Culture,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3134,7
N/A,ENG 382 - The Earlier American Novel,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3135,7
N/A,ENG 383 - Studies in African-American Literature and Culture,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3136,7
N/A,ENG 384 - Late Nineteenth-Century American Literature and Culture,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3137,7
N/A,ENG 385 - Studies in Nineteenth-Century American Literature and Culture,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3138,7
N/A,ENG 387 - Women Writers Since 1900,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3139,7
N/A,ENG 390 - British Poetry Since 1900,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3140,7
N/A,ENG 391 - American Poetry Since 1900,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3141,7
N/A,ENG 393 - The American Novel Since 1900,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3142,7
N/A,ENG 394 - Studies in American Literature and Culture Since 1900,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3143,7
N/A,ENG 395 - Irish Literature and Culture,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3144,7
N/A,ENG 396 - James Joyce,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3145,7
N/A,ENG 397 - Studies in Irish Literature and Culture,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3146,7
N/A,ENG 398 - Studies in British Literature and Culture Since 1900,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3147,7
N/A,ENG 400 - Independent Study in Creative or Expository Writing,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3148,7
N/A,ENG 401 - Creative Writing Minor Thesis,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3149,7
N/A,ENG 409 - Internship in Professional Writing,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3150,7
N/A,ENG 410 - Independent Study in Journalism,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3151,7
N/A,ENG 411 - Seminar in Journalism,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3152,7
N/A,ENG 415 - Independent Study in Ancient and Biblical Literature and Culture,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3153,7
N/A,ENG 418 - Independent Study in Genre and Form,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3154,7
N/A,ENG 419 - Seminar in Genre and Form,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3155,7
N/A,ENG 431 - Seminar on Literacy Studies and the Teaching of Writing,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3156,7
N/A,ENG 432 - Internship in the Teaching of Writing,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3157,7
N/A,ENG 440 - Independent Study in Literary Criticism and Theory,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3158,7
N/A,ENG 441 - Seminar in Literary Criticism and Theory,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3159,7
N/A,ENG 444 - Independent Study in Interdisciplinary and Cultural Studies,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3160,7
N/A,ENG 445 - Seminar in Interdisciplinary and Cultural Studies,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3161,7
N/A,ENG 450 - Independent Study in Medieval Studies,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3162,7
N/A,ENG 451 - Seminar in Medieval Studies,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3163,7
N/A,ENG 455 - Independent Study in the Renaissance,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3164,7
N/A,ENG 456 - Seminar in the Renaissance,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3165,7
N/A,ENG 465 - Independent Study in the Eighteenth Century,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3166,7
N/A,ENG 466 - Seminar in the Eighteenth Century,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3167,7
N/A,ENG 475 - Independent Study in the Nineteenth Century,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3168,7
N/A,ENG 476 - Seminar in Nineteenth-Century Studies,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3169,7
N/A,ENG 490 - Independent Study in Literature Since 1900,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3170,7
N/A,ENG 491 - Seminar in Literature Since 1900,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3171,7
N/A,ESL 006 - Intensive Grammar,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2946,7
N/A,ESL 007 - Listening and Oral Communication/US Culture,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2947,7
N/A,"ESL 008 - Reading, Writing & Vocabulary",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2948,7
N/A,ESL 009 - Intensive Reading and Speaking Fluency,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2949,7
N/A,ESL 016 - Intensive Grammar,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2942,7
N/A,ESL 017 - Listening and Oral Communication/US Culture,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2943,7
N/A,"ESL 018 - Reading, Writing & Vocabulary",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5658,7
N/A,ESL 019 - Intensive Reading and Speaking Fluency,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5659,7
N/A,"ESL 099 - Intermediate Reading, Writing, and Vocabulary",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2945,7
N/A,ESL 100 - College Writing,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2950,7
N/A,ESL 101 - Admissions Pathway Program Level I: Intermediate/Advanced Grammar and Writing,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5596,7
N/A,ESL 102 - Admissions Pathway Program Level II: Advanced Grammar and Writing,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2952,7
N/A,"ESL 103 - Admissions Pathway Program Level I: Intermediate/ Advanced Reading, Writing, and Vocabulary",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2953,8
N/A,"ESL 104 - Admissions Pathway Program Level II: Advanced Reading, Writing, and Vocabulary",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2954,8
N/A,ESP 101 - Environmental Science and Sustainability,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3172,8
N/A,ESP 102 - Fundamentals of Environmental Science Laboratory,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3173,8
N/A,ESP 123 - Quantitative Reasoning and the Environment,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3174,8
N/A,ESP 125 - Introduction to Environmental Ecology,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3175,8
N/A,ESP 126 - Introduction to Environmental Ecology Laboratory,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3176,8
N/A,ESP 131 - Northern Forest Canoe Trail,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3177,8
N/A,ESP 150 - Environmental Science Field Immersion Session,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3178,8
N/A,ESP 197 - Research Skills Lab,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3179,8
N/A,ESP 200 - Environmental Planning,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3180,8
N/A,ESP 203 - Environmental Communication,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3181,8
N/A,"ESP 207 - Atmosphere: Science, Climate, and Change",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3182,8
N/A,ESP 220 - Introduction to Environmental Policy,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3183,8
N/A,ESP 250 - Soils and Land Use,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3184,8
N/A,ESP 260 - Soil and Water Conservation Engineering,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3185,8
N/A,ESP 275 - Energy Use and Societal Adaptation,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3186,8
N/A,ESP 280 - Research and Analytical Methods,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3187,8
N/A,ESP 303 - Wetlands Ecology,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3188,8
N/A,ESP 304 - Wetlands Ecology Laboratory,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3189,8
N/A,ESP 305 - Community Planning Workshop,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3190,8
N/A,ESP 308 - Global Environmental Problems and Sustainability,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3191,8
N/A,ESP 311 - Energy Efficiency,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3192,8
N/A,ESP 313 - Renewable Energy,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3193,8
N/A,ESP 326 - Environmental Economics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3194,8
N/A,ESP 327 - Natural Resource Economics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3195,8
N/A,ESP 340 - Environmental Regulations,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3196,8
N/A,ESP 341 - Freshwater Science,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3197,8
N/A,ESP 350 - Environmental Entomology,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3198,8
N/A,ESP 360 - Water Quality Assessment and Control,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3199,8
N/A,ESP 375 - Environmental Risk Assessment and Management,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3200,8
N/A,ESP 389 - Teaching Practicum,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3201,8
N/A,ESP 400 - Internship,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3202,8
N/A,ESP 401 - Environmental Impact Assessment and Lab,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3203,8
N/A,ESP 412 - Field Ecosystem Ecology,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3204,8
N/A,ESP 413 - Forest Ecology,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3205,8
N/A,ESP 417 - Site Planning and Assessment,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3206,8
